OBJECTID_1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MAJORITY_COUNT,MAJORITY_PERCENT,MINORITY,MINORITY_COUNT,MINORITY_PERCENT,MEDIAN,PCT90
862,3.000000000000000,0.000208333333333,552,1230,678,903.000000000000000,277.312098546024515,2709.000000000000000,3,552,1,33.3333015,552,1,33.3333015,927,1230
863,4.000000000000000,0.000277777777778,1590,2287,697,1981.500000000000000,294.763040423998859,7926.000000000000000,4,1590,1,25.0000000,1590,1,25.0000000,1804,2287
864,4.000000000000000,0.000277777777778,1590,2287,697,1981.500000000000000,294.763040423998859,7926.000000000000000,4,1590,1,25.0000000,1590,1,25.0000000,1804,2287
865,4.000000000000000,0.000277777777778,593,6734,6141,2339.500000000000000,2551.825082171581926,9358.000000000000000,4,593,1,25.0000000,593,1,25.0000000,716,6734
866,3.000000000000000,0.000208333333333,142,2115,1973,899.666666666666742,868.053889776179517,2699.000000000000000,3,142,1,33.3333015,142,1,33.3333015,442,2115
867,5.000000000000000,0.000347222222222,145,682,537,371.600000000000023,182.339902380142803,1858.000000000000000,5,145,1,20.0000000,145,1,20.0000000,345,682
868,4.000000000000000,0.000277777777778,658,3456,2798,1375.750000000000000,1201.271487841112503,5503.000000000000000,4,658,1,25.0000000,658,1,25.0000000,668,3456
869,4.000000000000000,0.000277777777778,150,1943,1793,776.500000000000000,697.087691757643938,3106.000000000000000,4,150,1,25.0000000,150,1,25.0000000,357,1943
870,4.000000000000000,0.000277777777778,150,1943,1793,776.500000000000000,697.087691757643938,3106.000000000000000,4,150,1,25.0000000,150,1,25.0000000,357,1943
871,4.000000000000000,0.000277777777778,426,4836,4410,1785.250000000000000,1773.913945911695237,7141.000000000000000,4,426,1,25.0000000,426,1,25.0000000,909,4836
872,4.000000000000000,0.000277777777778,35,371,336,198.500000000000000,132.891873340697543,794.000000000000000,4,35,1,25.0000000,35,1,25.0000000,110,371
873,4.000000000000000,0.000277777777778,35,371,336,198.500000000000000,132.891873340697543,794.000000000000000,4,35,1,25.0000000,35,1,25.0000000,110,371
874,4.000000000000000,0.000277777777778,35,371,336,198.500000000000000,132.891873340697543,794.000000000000000,4,35,1,25.0000000,35,1,25.0000000,110,371
875,5.000000000000000,0.000347222222222,363,1503,1140,1035.799999999999955,374.826573230874374,5179.000000000000000,5,363,1,20.0000000,363,1,20.0000000,1056,1503
876,4.000000000000000,0.000277777777778,31,1022,991,468.500000000000000,355.190441875904071,1874.000000000000000,4,31,1,25.0000000,31,1,25.0000000,402,1022
877,3.000000000000000,0.000208333333333,649,1184,535,993.666666666666742,244.158873595770729,2981.000000000000000,3,649,1,33.3333015,649,1,33.3333015,1148,1184
878,4.000000000000000,0.000277777777778,511,2564,2053,1449.000000000000000,919.966575479783387,5796.000000000000000,4,511,1,25.0000000,511,1,25.0000000,571,2564
879,4.000000000000000,0.000277777777778,250,802,552,442.250000000000000,218.144877317804543,1769.000000000000000,4,250,1,25.0000000,250,1,25.0000000,288,802
880,4.000000000000000,0.000277777777778,147,1150,1003,779.750000000000000,378.253469911380989,3119.000000000000000,4,147,1,25.0000000,147,1,25.0000000,897,1150
881,4.000000000000000,0.000277777777778,614,1096,482,852.750000000000000,223.507690024303230,3411.000000000000000,4,614,1,25.0000000,614,1,25.0000000,646,1096
882,4.000000000000000,0.000277777777778,76,1349,1273,649.750000000000000,455.589384753420234,2599.000000000000000,4,76,1,25.0000000,76,1,25.0000000,541,1349
883,4.000000000000000,0.000277777777778,197,814,617,576.250000000000000,232.967138240568175,2305.000000000000000,4,197,1,25.0000000,197,1,25.0000000,589,814
884,4.000000000000000,0.000277777777778,175,814,639,443.749999999999943,269.858643552508795,1775.000000000000000,4,175,1,25.0000000,175,1,25.0000000,197,814
885,4.000000000000000,0.000277777777778,82,727,645,542.500000000000000,266.565657953157938,2170.000000000000000,4,82,1,25.0000000,82,1,25.0000000,676,727
886,5.000000000000000,0.000347222222222,245,1767,1522,949.200000000000045,513.793888636289694,4746.000000000000000,5,245,1,20.0000000,245,1,20.0000000,941,1767
887,4.000000000000000,0.000277777777778,93,7544,7451,2461.750000000000000,2968.366164660283175,9847.000000000000000,4,93,1,25.0000000,93,1,25.0000000,857,7544
888,4.000000000000000,0.000277777777778,93,7544,7451,2461.750000000000000,2968.366164660283175,9847.000000000000000,4,93,1,25.0000000,93,1,25.0000000,857,7544
889,4.000000000000000,0.000277777777778,334,869,535,596.500000000000000,251.591434671373491,2386.000000000000000,4,334,1,25.0000000,334,1,25.0000000,357,869
890,4.000000000000000,0.000277777777778,117,5779,5662,1996.250000000000227,2217.714969850724628,7985.000000000000000,4,117,1,25.0000000,117,1,25.0000000,943,5779
891,3.000000000000000,0.000208333333333,117,943,826,593.000000000000000,348.784556233022840,1779.000000000000000,3,117,1,33.3333015,117,1,33.3333015,719,943
892,4.000000000000000,0.000277777777778,117,943,826,633.000000000000000,309.899983865762749,2532.000000000000000,4,117,1,25.0000000,117,1,25.0000000,719,943
893,4.000000000000000,0.000277777777778,117,453,336,222.500000000000000,135.583000409343356,890.000000000000000,4,117,1,25.0000000,117,1,25.0000000,133,453
894,5.000000000000000,0.000347222222222,0,6781,6781,2166.199999999999818,2372.094888489918958,10831.000000000000000,5,0,1,20.0000000,0,1,20.0000000,1476,6781
895,4.000000000000000,0.000277777777778,1039,6781,5742,2707.750000000000000,2359.483139905856660,10831.000000000000000,4,1039,1,25.0000000,1039,1,25.0000000,1476,6781
896,4.000000000000000,0.000277777777778,1039,6781,5742,2707.750000000000000,2359.483139905856660,10831.000000000000000,4,1039,1,25.0000000,1039,1,25.0000000,1476,6781
897,3.000000000000000,0.000208333333333,580,2585,2005,1550.666666666666515,819.774901353346422,4652.000000000000000,3,580,1,33.3333015,580,1,33.3333015,1487,2585
898,4.000000000000000,0.000277777777778,117,1487,1370,656.250000000000000,508.203391861959119,2625.000000000000000,4,117,1,25.0000000,117,1,25.0000000,441,1487
899,4.000000000000000,0.000277777777778,146,656,510,499.250000000000000,207.958379249310354,1997.000000000000000,4,146,1,25.0000000,146,1,25.0000000,551,656
900,3.000000000000000,0.000208333333333,125,745,620,469.000000000000000,257.640576514388897,1407.000000000000000,3,125,1,33.3333015,125,1,33.3333015,537,745
901,4.000000000000000,0.000277777777778,459,1207,748,710.750000000000000,302.577572698308245,2843.000000000000000,4,459,1,25.0000000,459,1,25.0000000,473,1207
902,4.000000000000000,0.000277777777778,32,521,489,243.000000000000000,177.252644550088462,972.000000000000000,4,32,1,25.0000000,32,1,25.0000000,181,521
903,4.000000000000000,0.000277777777778,32,521,489,195.750000000000000,196.440035379756551,783.000000000000000,4,32,1,25.0000000,32,1,25.0000000,49,521
904,4.000000000000000,0.000277777777778,373,1862,1489,995.250000000000000,542.002940490178503,3981.000000000000000,4,373,1,25.0000000,373,1,25.0000000,815,1862
905,4.000000000000000,0.000277777777778,373,2095,1722,1442.000000000000000,660.603133507554617,5768.000000000000000,4,373,1,25.0000000,373,1,25.0000000,1438,2095
906,4.000000000000000,0.000277777777778,468,2779,2311,1393.500000000000000,919.641370317799442,5574.000000000000000,4,468,1,25.0000000,468,1,25.0000000,663,2779
907,6.000000000000000,0.000416666666667,257,817,560,534.500000000000000,175.952408338163991,3207.000000000000000,6,257,1,16.6667004,257,1,16.6667004,485,679
908,4.000000000000000,0.000277777777778,0,1395,1395,527.750000000000000,541.941129182866121,2111.000000000000000,4,0,1,25.0000000,0,1,25.0000000,150,1395
909,4.000000000000000,0.000277777777778,150,7510,7360,2405.250000000000000,2981.110143470046296,9621.000000000000000,4,150,1,25.0000000,150,1,25.0000000,566,7510
910,4.000000000000000,0.000277777777778,150,7510,7360,2405.250000000000000,2981.110143470046296,9621.000000000000000,4,150,1,25.0000000,150,1,25.0000000,566,7510
911,4.000000000000000,0.000277777777778,150,7510,7360,2405.250000000000000,2981.110143470046296,9621.000000000000000,4,150,1,25.0000000,150,1,25.0000000,566,7510
912,4.000000000000000,0.000277777777778,150,7510,7360,2405.250000000000000,2981.110143470046296,9621.000000000000000,4,150,1,25.0000000,150,1,25.0000000,566,7510
913,4.000000000000000,0.000277777777778,150,7510,7360,2405.250000000000000,2981.110143470046296,9621.000000000000000,4,150,1,25.0000000,150,1,25.0000000,566,7510
914,4.000000000000000,0.000277777777778,609,1950,1341,1355.500000000000000,535.889214297134345,5422.000000000000000,4,609,1,25.0000000,609,1,25.0000000,1095,1950
915,5.000000000000000,0.000347222222222,142,856,714,444.600000000000023,255.207836870265396,2223.000000000000000,5,142,1,20.0000000,142,1,20.0000000,378,856
916,3.000000000000000,0.000208333333333,1184,2208,1024,1831.000000000000000,459.578792664181435,5493.000000000000000,3,1184,1,33.3333015,1184,1,33.3333015,2101,2208
917,4.000000000000000,0.000277777777778,174,410,236,293.000000000000000,102.425582741813088,1172.000000000000000,4,174,1,25.0000000,174,1,25.0000000,210,410
918,3.000000000000000,0.000208333333333,85,929,844,367.333333333333371,397.160197177690804,1102.000000000000000,3,85,1,33.3333015,85,1,33.3333015,88,929
919,4.000000000000000,0.000277777777778,743,1545,802,1016.000000000000000,313.702087975199788,4064.000000000000000,4,743,1,25.0000000,743,1,25.0000000,831,1545
920,4.000000000000000,0.000277777777778,743,1545,802,1016.000000000000000,313.702087975199788,4064.000000000000000,4,743,1,25.0000000,743,1,25.0000000,831,1545
921,4.000000000000000,0.000277777777778,831,1805,974,1281.500000000000000,406.099433636640242,5126.000000000000000,4,831,1,25.0000000,831,1,25.0000000,945,1805
922,5.000000000000000,0.000347222222222,641,1492,851,982.399999999999977,278.642136081390277,4912.000000000000000,5,641,1,20.0000000,641,1,20.0000000,919,1492
923,4.000000000000000,0.000277777777778,274,4116,3842,1432.000000000000000,1558.377200808584803,5728.000000000000000,4,274,1,25.0000000,274,1,25.0000000,619,4116
924,4.000000000000000,0.000277777777778,792,1047,255,908.250000000000000,99.109472302096336,3633.000000000000000,4,792,1,25.0000000,792,1,25.0000000,841,1047
925,4.000000000000000,0.000277777777778,410,1851,1441,1145.000000000000000,576.333670715150902,4580.000000000000000,4,410,1,25.0000000,410,1,25.0000000,779,1851
926,4.000000000000000,0.000277777777778,232,3672,3440,2027.750000000000000,1590.494636111671980,8111.000000000000000,4,232,1,25.0000000,232,1,25.0000000,658,3672
927,4.000000000000000,0.000277777777778,803,2786,1983,1389.000000000000000,810.448949656916966,5556.000000000000000,4,803,1,25.0000000,803,1,25.0000000,942,2786
928,4.000000000000000,0.000277777777778,102,1307,1205,845.250000000000000,462.380457523888026,3381.000000000000000,4,102,1,25.0000000,102,1,25.0000000,828,1307
929,4.000000000000000,0.000277777777778,572,1022,450,766.500000000000000,176.756188010490888,3066.000000000000000,4,572,1,25.0000000,572,1,25.0000000,636,1022
930,4.000000000000000,0.000277777777778,15364,24273,8909,19031.750000000000000,3316.784691157989528,76127.000000000000000,4,15364,1,25.0000000,15364,1,25.0000000,17285,24273
931,6.000000000000000,0.000416666666667,114,3183,3069,1367.833333333333258,955.917607444397959,8207.000000000000000,6,114,1,16.6667004,114,1,16.6667004,1128,1664
932,3.000000000000000,0.000208333333333,696,1681,985,1040.666666666666742,453.225722521963235,3122.000000000000000,3,696,1,33.3333015,696,1,33.3333015,745,1681
933,4.000000000000000,0.000277777777778,228,16709,16481,8583.000000000000000,7764.481341338904713,34332.000000000000000,4,228,1,25.0000000,228,1,25.0000000,1442,16709
934,4.000000000000000,0.000277777777778,149,972,823,605.500000000000000,294.435476802643450,2422.000000000000000,4,149,1,25.0000000,149,1,25.0000000,649,972
935,4.000000000000000,0.000277777777778,1674,2759,1085,2362.500000000000000,440.334248043460718,9450.000000000000000,4,1674,1,25.0000000,1674,1,25.0000000,2283,2759
936,4.000000000000000,0.000277777777778,724,947,223,798.500000000000000,87.471423905181737,3194.000000000000000,4,724,1,25.0000000,724,1,25.0000000,750,947
937,4.000000000000000,0.000277777777778,753,1581,828,1050.500000000000000,315.987737103831307,4202.000000000000000,4,753,1,25.0000000,753,1,25.0000000,900,1581
938,4.000000000000000,0.000277777777778,93,7544,7451,2461.750000000000000,2968.366164660283175,9847.000000000000000,4,93,1,25.0000000,93,1,25.0000000,857,7544
939,3.000000000000000,0.000208333333333,93,1353,1260,631.333333333333371,530.476724800961961,1894.000000000000000,3,93,1,33.3333015,93,1,33.3333015,448,1353
940,4.000000000000000,0.000277777777778,728,973,245,821.250000000000000,92.623903502281749,3285.000000000000000,4,728,1,25.0000000,728,1,25.0000000,771,973
941,4.000000000000000,0.000277777777778,335,715,380,585.250000000000000,147.648865556088850,2341.000000000000000,4,335,1,25.0000000,335,1,25.0000000,630,715
942,3.000000000000000,0.000208333333333,104,630,526,356.333333333333371,215.267791883092031,1069.000000000000000,3,104,1,33.3333015,104,1,33.3333015,335,630
943,4.000000000000000,0.000277777777778,335,715,380,585.250000000000000,147.648865556088850,2341.000000000000000,4,335,1,25.0000000,335,1,25.0000000,630,715
944,4.000000000000000,0.000277777777778,67,1063,996,512.750000000000000,431.360855317215794,2051.000000000000000,4,67,1,25.0000000,67,1,25.0000000,116,1063
945,3.000000000000000,0.000208333333333,649,3416,2767,1679.000000000000000,1235.302661968582697,5037.000000000000000,3,649,1,33.3333015,649,1,33.3333015,972,3416
946,3.000000000000000,0.000208333333333,93,1353,1260,631.333333333333371,530.476724800961961,1894.000000000000000,3,93,1,33.3333015,93,1,33.3333015,448,1353
947,3.000000000000000,0.000208333333333,448,2857,2409,1552.666666666666742,993.552660350164274,4658.000000000000000,3,448,1,33.3333015,448,1,33.3333015,1353,2857
948,4.000000000000000,0.000277777777778,1353,7544,6191,3582.750000000000000,2355.925123491831073,14331.000000000000000,4,1353,1,25.0000000,1353,1,25.0000000,2577,7544
949,4.000000000000000,0.000277777777778,1353,7544,6191,3582.750000000000000,2355.925123491831073,14331.000000000000000,4,1353,1,25.0000000,1353,1,25.0000000,2577,7544
950,4.000000000000000,0.000277777777778,277,1036,759,752.250000000000000,297.691430007650752,3009.000000000000000,4,277,1,25.0000000,277,1,25.0000000,726,1036
951,4.000000000000000,0.000277777777778,157,737,580,362.500000000000000,235.267401056755006,1450.000000000000000,4,157,1,25.0000000,157,1,25.0000000,167,737
952,5.000000000000000,0.000347222222222,0,60,60,24.399999999999999,22.294393914165955,122.000000000000000,5,0,1,20.0000000,0,1,20.0000000,30,60
953,4.000000000000000,0.000277777777778,0,60,60,23.000000000000000,24.728526037756478,92.000000000000000,4,0,1,25.0000000,0,1,25.0000000,1,60
954,4.000000000000000,0.000277777777778,407,806,399,559.250000000000000,150.177187015871368,2237.000000000000000,4,407,1,25.0000000,407,1,25.0000000,483,806
955,4.000000000000000,0.000277777777778,490,3867,3377,1426.750000000000000,1414.420265515168694,5707.000000000000000,4,490,1,25.0000000,490,1,25.0000000,534,3867
956,4.000000000000000,0.000277777777778,211,894,683,444.250000000000000,267.370880052409575,1777.000000000000000,4,211,1,25.0000000,211,1,25.0000000,282,894
957,5.000000000000000,0.000347222222222,221,1171,950,720.000000000000000,418.645434705790137,3600.000000000000000,4,221,2,40.0000000,881,1,20.0000000,881,1171
958,4.000000000000000,0.000277777777778,142,856,714,476.500000000000000,259.072866197909661,1906.000000000000000,4,142,1,25.0000000,142,1,25.0000000,378,856
959,4.000000000000000,0.000277777777778,43,1903,1860,854.750000000000000,695.385639411686498,3419.000000000000000,4,43,1,25.0000000,43,1,25.0000000,464,1903
960,4.000000000000000,0.000277777777778,43,1903,1860,854.750000000000000,695.385639411686498,3419.000000000000000,4,43,1,25.0000000,43,1,25.0000000,464,1903
961,4.000000000000000,0.000277777777778,14,598,584,269.250000000000000,260.068620752292986,1077.000000000000000,4,14,1,25.0000000,14,1,25.0000000,15,598
962,5.000000000000000,0.000347222222222,0,1103,1103,439.600000000000023,465.709179638967441,2198.000000000000000,5,0,1,20.0000000,0,1,20.0000000,186,1103
963,5.000000000000000,0.000347222222222,0,1856,1856,807.799999999999955,668.202484281523652,4039.000000000000000,5,0,1,20.0000000,0,1,20.0000000,894,1856
964,4.000000000000000,0.000277777777778,0,1856,1856,746.000000000000000,780.369463779817579,2984.000000000000000,4,0,1,25.0000000,0,1,25.0000000,25,1856
965,4.000000000000000,0.000277777777778,292,1078,786,576.000000000000000,298.589182657376227,2304.000000000000000,4,292,1,25.0000000,292,1,25.0000000,457,1078
966,3.000000000000000,0.000208333333333,477,1078,601,808.666666666666629,249.284754625887388,2426.000000000000000,3,477,1,33.3333015,477,1,33.3333015,871,1078
