brickid,type,longitude,latitude
BKI-4813,fcbk,74.53441429,29.2869222
BKI-4814,fcbk,74.6363288,29.44305118
BKI-4815,fcbk,74.55963118,29.35143549
BKI-4816,zigzag,74.35046139,29.29367147
BKI-4817,fcbk,74.50779548,29.5109371
BKI-4818,fcbk,74.73765664,29.17563807
BKI-4819,fcbk,74.66817239,29.41003411
BKI-4820,fcbk,74.47119008,29.18842903
BKI-4821,fcbk,82.25421073,27.28064542
BKI-4822,fcbk,82.13626073,27.24504545
BKI-4823,fcbk,82.1245574,27.20890104
BKI-4824,fcbk,82.08571434,27.41709518
BKI-4825,fcbk,82.16197523,27.39708473
BKI-4826,fcbk,74.43574042,29.2309071
BKI-4827,fcbk,74.60765865,29.25483398
BKI-4828,fcbk,74.72398268,29.53360784
BKI-4829,fcbk,74.64940585,29.36129921
BKI-4830,fcbk,74.57800161,29.47960005
BKI-4831,fcbk,84.69537948,26.90405577
BKI-4832,fcbk,85.11290172,26.84892794
BKI-4833,zigzag,84.97524036,26.81653005
BKI-4834,zigzag,85.08024243,26.81333234
BKI-4835,fcbk,85.00258236,26.82008061
BKI-4836,fcbk,84.81704176,26.88712259
BKI-4837,fcbk,84.8504049,26.90826668
BKI-4838,fcbk,84.96268872,26.80931969
BKI-4839,fcbk,84.92245534,26.94633314
BKI-4840,fcbk,84.93724782,26.95202897
BKI-4841,fcbk,84.9228686,26.90752417
BKI-4842,fcbk,84.91637899,26.94973335
BKI-4843,fcbk,82.26286957,25.27564296
BKI-4844,zigzag,85.06795007,25.04577972
BKI-4845,fcbk,84.95900035,25.11483473
BKI-4846,fcbk,85.08137608,24.96075447
BKI-4847,fcbk,85.01033656,24.88725112
BKI-4848,zigzag,88.13669727,25.06363502
BKI-4849,zigzag,81.90982619,27.52207432
BKI-4850,zigzag,81.64735736,27.5555221
BKI-4851,fcbk,81.70772504,27.46091518
BKI-4852,zigzag,81.55495264,27.2310618
BKI-4853,fcbk,81.82878586,27.32043473
BKI-4854,fcbk,81.92599511,27.38548885
BKI-4855,fcbk,81.23509531,26.76493705
BKI-4856,zigzag,81.57441716,27.20556718
BKI-4857,fcbk,81.93909041,27.38382546
BKI-4858,fcbk,81.67330208,27.56853532
BKI-4859,fcbk,81.43428331,26.62635013
BKI-4860,fcbk,81.45022129,26.57917624
BKI-4861,fcbk,84.75222556,25.15629926
BKI-4862,fcbk,81.28939516,26.75500185
BKI-4863,fcbk,76.16783318,28.13764473
BKI-4864,fcbk,76.55609773,28.08289906
BKI-4865,fcbk,76.32910924,28.05061917
BKI-4866,fcbk,84.85503696,24.88466668
BKI-4867,fcbk,85.11239125,25.0935598
BKI-4868,fcbk,76.25451056,28.26876769
BKI-4869,fcbk,76.18372597,28.19383269
BKI-4870,fcbk,76.30923214,28.38247652
BKI-4871,fcbk,76.54373583,28.09313348
BKI-4872,fcbk,76.50692954,28.18204585
BKI-4873,zigzag,76.55768682,28.21543784
BKI-4874,fcbk,76.54383322,28.09449163
BKI-4875,fcbk,76.34520403,28.02543924
BKI-4876,fcbk,76.3363341,28.02323756
BKI-4877,zigzag,76.5840937,28.22825796
BKI-4878,fcbk,76.22279392,28.31474595
BKI-4879,fcbk,76.31553396,28.38316844
BKI-4880,fcbk,83.2169062,26.67305264
BKI-4881,zigzag,83.23392052,26.675532
BKI-4882,zigzag,76.34631983,28.03046776
BKI-4883,fcbk,76.54589812,28.04918119
BKI-4884,fcbk,83.00680205,26.65565942
BKI-4885,fcbk,84.67595146,25.04557914
BKI-4886,zigzag,85.03144082,24.88602418
BKI-4887,zigzag,76.24619047,28.27207542
BKI-4888,zigzag,76.58183673,28.2238141
BKI-4889,zigzag,76.32349638,28.03658318
BKI-4890,fcbk,76.34196416,28.02311867
BKI-4891,fcbk,76.34277864,28.02518722
BKI-4893,zigzag,76.53351368,28.20521827
BKI-4894,fcbk,76.54732291,28.0550975
BKI-4895,fcbk,76.1585604,28.115395
BKI-4896,fcbk,76.24663108,28.0897089
BKI-4897,fcbk,76.5355095,28.20463192
BKI-4898,fcbk,76.54085805,28.11559873
BKI-4899,zigzag,76.23542148,28.32089079
BKI-4900,fcbk,76.57344695,28.17800454
BKI-4901,fcbk,76.56934137,28.04011107
BKI-4902,fcbk,76.40935446,28.37042583
BKI-4903,fcbk,76.25208467,28.27075178
BKI-4904,zigzag,76.54904814,28.05649594
BKI-4905,fcbk,76.3278557,28.03033736
BKI-4906,fcbk,76.22509572,28.3136899
BKI-4907,fcbk,76.55303307,28.21510433
BKI-4908,fcbk,76.32092806,28.03625836
BKI-4909,zigzag,76.57292505,28.22296664
BKI-4910,zigzag,76.53543659,28.22153672
BKI-4912,fcbk,76.41523635,28.36004908
BKI-4914,fcbk,76.33108041,28.02741169
BKI-4915,fcbk,76.3961287,28.35858664
BKI-4916,zigzag,76.33547142,28.0307575
BKI-4917,fcbk,76.3429291,28.02632767
BKI-4918,zigzag,76.54621669,28.22061268
BKI-4919,fcbk,76.40711197,28.32387226
BKI-4920,fcbk,76.56384888,28.23830567
BKI-4921,fcbk,76.54896049,28.04417807
BKI-4922,fcbk,76.5437622,28.04971421
BKI-4923,fcbk,76.54831429,28.2187195
BKI-4924,fcbk,84.87411997,24.88858161
BKI-4925,zigzag,84.85806487,24.88698838
BKI-4926,fcbk,76.54469059,28.05567857
BKI-4927,zigzag,76.17115791,28.13547917
BKI-4928,fcbk,76.53547789,28.20229417
BKI-4930,fcbk,76.1673012,28.10219898
BKI-4931,fcbk,76.5609364,28.21307622
BKI-4932,fcbk,76.4218214,28.35992963
BKI-4933,fcbk,76.49549602,28.3124876
BKI-4935,fcbk,76.55074583,28.21738129
BKI-4936,zigzag,76.21652576,28.26613869
BKI-4937,zigzag,76.58509712,28.22687887
BKI-4939,zigzag,76.57875515,28.22143378
BKI-4940,zigzag,76.56015025,28.12113072
BKI-4941,zigzag,76.53647587,28.25518145
BKI-4943,zigzag,76.5575686,28.19537143
BKI-4944,zigzag,76.20148373,28.13717331
BKI-4945,fcbk,76.54800034,28.05093417
BKI-4946,fcbk,76.16489284,28.10202857
BKI-4947,fcbk,76.13971543,28.32474868
BKI-4949,zigzag,76.55690432,28.04597333
BKI-4950,fcbk,76.5393126,28.06226735
BKI-4951,fcbk,88.1606281,22.07140733
BKI-4955,fcbk,82.30905341,25.19374987
BKI-4956,fcbk,87.8502219,22.16658402
BKI-4957,zigzag,87.87790581,22.14695317
BKI-4959,zigzag,87.92502372,22.1256272
BKI-4960,fcbk,87.9806923,22.09227853
BKI-4961,fcbk,88.0686934,22.18608746
BKI-4963,fcbk,87.95549219,22.10219023
BKI-4964,fcbk,87.98102166,22.21506161
BKI-4967,fcbk,87.84960792,21.97741693
BKI-4968,fcbk,88.22037868,22.11047444
BKI-4969,zigzag,88.22182269,22.06036351
BKI-4970,fcbk,87.96417975,21.89446976
BKI-4971,fcbk,87.87599244,22.14923495
BKI-4972,fcbk,87.82111436,22.1792197
BKI-4973,zigzag,87.89320486,22.15458652
BKI-4974,zigzag,88.1666849,22.13941103
BKI-4978,fcbk,88.2228361,22.06415504
BKI-4979,zigzag,88.17138149,22.13436146
BKI-4981,fcbk,88.22546572,22.09593951
BKI-4982,fcbk,88.03184103,22.02157475
BKI-4983,zigzag,87.89078661,22.15083644
BKI-4984,fcbk,88.22179404,22.0588482
BKI-4985,zigzag,88.16841968,22.07737328
BKI-4986,zigzag,88.16238312,22.07326823
BKI-4988,zigzag,88.10916512,22.28429207
BKI-4989,fcbk,87.94892564,22.09683636
BKI-4990,fcbk,87.93397493,22.26386623
BKI-4991,fcbk,87.98202584,22.1097878
BKI-4992,fcbk,87.83361737,22.17188731
BKI-4994,fcbk,84.99511746,24.89909886
BKI-4996,fcbk,87.82599068,22.16894707
BKI-4997,fcbk,87.96434315,22.08316265
BKI-4998,fcbk,87.84589269,22.16138842
BKI-5002,fcbk,87.82137149,22.18242535
BKI-5003,fcbk,87.98145396,22.09558835
BKI-5004,fcbk,87.98050143,22.10977568
BKI-5005,fcbk,87.94375332,22.09557573
BKI-5006,fcbk,87.82844259,22.1657041
BKI-5007,fcbk,87.90072189,22.25788769
BKI-5008,fcbk,88.22065866,22.10823449
BKI-5009,fcbk,88.01260347,22.16427165
BKI-5010,fcbk,87.96517793,22.1064091
BKI-5011,fcbk,84.85892238,24.96142796
BKI-5012,fcbk,88.00507802,21.92236247
BKI-5013,fcbk,88.01542891,22.08061607
BKI-5014,fcbk,87.81987957,22.17136484
BKI-5016,fcbk,87.85861254,22.06564998
BKI-5017,fcbk,87.97851619,22.10825778
BKI-5018,fcbk,87.82405433,22.16974071
BKI-5021,fcbk,87.93913052,22.2590507
BKI-5024,fcbk,88.22513686,22.09749013
BKI-5025,fcbk,88.21614715,22.1235266
BKI-5026,fcbk,88.22605998,22.09405304
BKI-5027,fcbk,87.89059084,22.15346562
BKI-5028,zigzag,87.95159977,21.93684039
BKI-5029,fcbk,84.90545106,25.04536962
BKI-5030,fcbk,84.86916779,24.90859035
BKI-5031,zigzag,85.00448721,24.88422995
BKI-5032,zigzag,87.82107654,22.18340072
BKI-5037,zigzag,88.16490209,22.07497305
BKI-5038,fcbk,88.02253026,22.07482823
BKI-5039,fcbk,88.21931888,22.11558589
BKI-5040,zigzag,87.8603095,22.13861209
BKI-5042,zigzag,87.88581533,22.1358256
BKI-5045,fcbk,87.96832147,22.10743967
BKI-5046,fcbk,87.97045471,22.11399933
BKI-5047,zigzag,87.90317161,22.13489831
BKI-5050,fcbk,85.02136979,25.10687629
BKI-5051,fcbk,84.75326937,25.16260194
BKI-5052,fcbk,87.96903438,22.11355153
BKI-5055,fcbk,87.91769766,22.12892681
BKI-5056,fcbk,87.83242462,22.17175421
BKI-5057,zigzag,87.88269591,22.14623352
BKI-5058,zigzag,87.87209102,22.15905773
BKI-5060,fcbk,87.97507188,22.11043324
BKI-5061,fcbk,88.15202947,22.15637161
BKI-5062,fcbk,87.99020655,22.20958031
BKI-5063,zigzag,87.85551934,22.13608611
BKI-5064,zigzag,87.93387738,22.09626235
BKI-5065,fcbk,88.04780654,22.19478644
BKI-5066,fcbk,87.90731096,21.88333702
BKI-5067,fcbk,87.93390435,22.12059432
BKI-5068,zigzag,87.89683077,22.13464445
BKI-5069,fcbk,87.95901436,21.93336982
BKI-5071,zigzag,87.86314241,22.16516046
BKI-5072,fcbk,87.81910047,22.20070778
BKI-5073,zigzag,83.8339119,26.02829233
BKI-5076,fcbk,87.97483692,22.10725177
BKI-5077,zigzag,83.27158821,26.7233356
BKI-5078,fcbk,83.09329552,26.69976467
BKI-5079,zigzag,83.15727789,26.57137543
BKI-5080,zigzag,83.26494926,26.72172752
BKI-5081,fcbk,83.23606254,26.49026862
BKI-5082,zigzag,83.11776126,26.50568536
BKI-5083,zigzag,84.87309374,24.88246906
BKI-5084,zigzag,85.09130198,24.82132442
BKI-5085,zigzag,84.15081362,26.16129075
BKI-5086,fcbk,84.15599069,26.14795468
BKI-5087,fcbk,83.94434559,26.15156229
BKI-5088,fcbk,84.09786111,26.31341334
BKI-5089,fcbk,83.80779845,26.01661221
BKI-5090,fcbk,83.91548744,26.3833251
BKI-5091,fcbk,83.8373933,26.13627464
BKI-5092,zigzag,83.81160907,26.15751198
BKI-5093,fcbk,83.88994088,26.19482007
BKI-5094,fcbk,84.10176012,26.32753464
BKI-5095,fcbk,84.08554547,26.34776467
BKI-5096,fcbk,83.91758529,26.34002931
BKI-5097,fcbk,84.12318753,26.21076696
BKI-5098,fcbk,84.00729532,26.28508305
BKI-5099,fcbk,83.90834257,26.34980313
BKI-5100,fcbk,83.8258458,26.16230784
BKI-5101,fcbk,83.93523443,26.2081573
BKI-5102,fcbk,83.95827591,26.19297911
BKI-5103,fcbk,84.03369532,26.35299547
BKI-5104,zigzag,81.27232954,25.94110886
BKI-5105,zigzag,84.19943679,26.24549444
BKI-5106,zigzag,83.9279966,26.1962321
BKI-5107,fcbk,83.96098877,26.33824244
BKI-5108,zigzag,83.88692829,26.18992469
BKI-5109,fcbk,83.99838452,26.02487508
BKI-5110,fcbk,84.03427417,26.34832872
BKI-5111,fcbk,83.90315787,26.30870532
BKI-5112,fcbk,84.01929417,26.08078508
BKI-5113,fcbk,83.87714939,26.0324002
BKI-5114,fcbk,83.94004241,26.3602582
BKI-5115,fcbk,83.99590848,26.04768909
BKI-5116,fcbk,83.95548773,26.22267121
BKI-5117,fcbk,84.15453131,26.13409827
BKI-5118,fcbk,83.95752386,26.06829809
BKI-5119,fcbk,83.84896965,26.01713896
BKI-5120,fcbk,83.93444592,26.06970049
BKI-5121,fcbk,83.96009222,26.08016304
BKI-5122,fcbk,84.07832941,26.01349221
BKI-5123,fcbk,83.84963632,26.1005316
BKI-5124,zigzag,84.87297699,24.88087644
BKI-5125,fcbk,84.83493541,25.16961646
BKI-5126,fcbk,83.99547172,26.38944061
BKI-5127,fcbk,83.98024299,26.20856211
BKI-5128,fcbk,83.95233763,26.19390118
BKI-5129,zigzag,84.21411573,26.23703655
BKI-5130,fcbk,83.84097346,26.06144723
BKI-5131,fcbk,83.78208233,26.26338743
BKI-5132,fcbk,82.49377764,27.00064544
BKI-5133,fcbk,82.55431519,27.13193011
BKI-5134,fcbk,82.50864541,26.8647605
BKI-5135,fcbk,82.85828449,26.89801216
BKI-5136,fcbk,82.64858337,27.09623644
BKI-5137,zigzag,82.4306142,27.14099114
BKI-5138,fcbk,75.73738054,29.08478217
BKI-5139,zigzag,76.02713453,28.90809431
BKI-5140,fcbk,76.06298061,28.83445612
BKI-5141,fcbk,75.72571806,28.94726884
BKI-5142,zigzag,76.06993334,28.84631227
BKI-5143,zigzag,75.98745221,29.05268208
BKI-5144,fcbk,84.87541556,25.0311158
BKI-5145,fcbk,75.75591439,28.91476739
BKI-5146,zigzag,76.00903247,29.01672172
BKI-5147,zigzag,75.81744523,28.99067304
BKI-5148,zigzag,76.10720697,28.94816033
BKI-5149,zigzag,75.99182411,29.02294839
BKI-5150,fcbk,75.90051397,29.03592969
BKI-5151,zigzag,75.99593052,29.02619933
BKI-5152,fcbk,75.70924444,28.95976872
BKI-5153,zigzag,76.00910945,29.02218484
BKI-5154,zigzag,76.03243518,28.83004305
BKI-5155,fcbk,75.87530229,29.11778068
BKI-5156,zigzag,75.73990833,28.93718767
BKI-5157,zigzag,76.05176275,29.0740663
BKI-5158,fcbk,75.84516114,29.00711257
BKI-5159,fcbk,75.74001643,28.91017383
BKI-5160,zigzag,76.08630218,28.92952477
BKI-5161,fcbk,75.70296582,29.04173824
BKI-5162,fcbk,85.08881904,25.14351577
BKI-5163,fcbk,85.00814224,24.88171842
BKI-5164,zigzag,75.96534914,29.06913876
BKI-5165,zigzag,75.98517441,29.04865034
BKI-5166,zigzag,75.97384331,29.03078291
BKI-5167,zigzag,76.11182641,28.84868227
BKI-5168,fcbk,75.774693,29.04273001
BKI-5169,fcbk,75.73951163,29.01844187
BKI-5170,zigzag,75.99918894,29.01753156
BKI-5171,zigzag,75.92873993,28.90378663
BKI-5172,fcbk,76.10548005,28.94795114
BKI-5173,fcbk,75.84573303,29.00313802
BKI-5174,fcbk,75.788284,29.05707562
BKI-5175,zigzag,75.9658852,28.94403159
BKI-5176,zigzag,75.85792028,29.01790929
BKI-5177,fcbk,75.96233585,28.94727487
BKI-5178,fcbk,75.86398488,29.14607312
BKI-5179,zigzag,75.70827685,29.06151847
BKI-5180,zigzag,75.83177185,29.05150379
BKI-5181,fcbk,73.75050967,33.15948268
BKI-5182,fcbk,81.27167553,26.68802601
BKI-5183,fcbk,73.7654374,33.16055889
BKI-5184,fcbk,76.05846925,29.02851779
BKI-5185,zigzag,76.00175317,29.01559482
BKI-5186,zigzag,76.11191392,28.85168698
BKI-5187,fcbk,76.00921334,29.02595276
BKI-5188,fcbk,75.88192708,28.94453998
BKI-5189,zigzag,75.94787309,28.94144169
BKI-5190,zigzag,75.85847647,29.15268621
BKI-5191,zigzag,76.01756406,29.01740028
BKI-5192,zigzag,75.70556629,29.06372842
BKI-5193,fcbk,85.22516751,26.63161754
BKI-5194,fcbk,85.1418706,26.70241119
BKI-5195,fcbk,84.9045712,25.13563971
BKI-5196,fcbk,85.04472331,25.16917305
BKI-5197,fcbk,75.90074601,29.04343039
BKI-5198,fcbk,75.89429079,29.12070746
BKI-5199,fcbk,75.86750308,29.04655572
BKI-5200,zigzag,75.8395232,28.98079062
BKI-5201,fcbk,75.90447196,29.1088383
BKI-5202,zigzag,75.99492943,29.02431698
BKI-5203,zigzag,76.02721375,28.83034305
BKI-5204,fcbk,75.72926638,28.93113759
BKI-5205,zigzag,75.97500998,29.02770076
BKI-5206,fcbk,75.93304997,28.92717178
BKI-5207,fcbk,75.98833253,29.04830202
BKI-5208,zigzag,76.04501879,28.8293435
BKI-5209,fcbk,75.85709122,29.04422905
BKI-5210,zigzag,76.10069895,28.85950908
BKI-5211,fcbk,75.85805075,29.04404704
BKI-5212,zigzag,75.97195559,29.04163037
BKI-5213,fcbk,75.82672861,29.05133488
BKI-5214,fcbk,75.7369246,28.97449944
BKI-5215,fcbk,75.93995351,29.14948412
BKI-5216,fcbk,75.96642669,28.84411906
BKI-5217,fcbk,75.81283088,29.03837605
BKI-5218,fcbk,75.74172909,29.01842815
BKI-5219,fcbk,75.73681806,28.97583529
BKI-5220,fcbk,86.91185727,22.90861811
BKI-5221,fcbk,86.89432907,22.71929447
BKI-5222,fcbk,86.87930818,22.72242321
BKI-5226,fcbk,85.0050108,24.88329373
BKI-5227,fcbk,79.34057643,27.95623042
BKI-5228,zigzag,79.70740419,27.86260145
BKI-5229,fcbk,79.53959786,27.62702073
BKI-5230,zigzag,79.34885732,27.86457577
BKI-5231,fcbk,79.5799925,27.97631444
BKI-5232,fcbk,79.30265891,27.88186699
BKI-5233,fcbk,79.73024304,27.97592948
BKI-5234,fcbk,79.72238205,27.97213958
BKI-5235,fcbk,79.66854408,27.95945936
BKI-5236,fcbk,79.33714546,27.86879277
BKI-5237,fcbk,84.74222244,25.16543421
BKI-5238,zigzag,84.83538601,24.93618599
BKI-5239,fcbk,79.67278623,27.71775947
BKI-5240,fcbk,79.3381322,27.8738475
BKI-5241,fcbk,85.00513493,24.87412178
BKI-5242,zigzag,85.11756645,24.87837141
BKI-5243,fcbk,85.00488182,24.88868382
BKI-5245,fcbk,78.08423863,28.7675778
BKI-5246,fcbk,78.17825177,28.42994931
BKI-5247,fcbk,85.03037105,24.91666471
BKI-5248,zigzag,78.11192161,28.48653069
BKI-5249,fcbk,78.17167123,28.58795729
BKI-5250,fcbk,77.73701102,29.64910641
BKI-5251,fcbk,77.50857329,29.74498301
BKI-5252,fcbk,77.72766546,29.86382679
BKI-5253,fcbk,77.90650215,29.78367915
BKI-5254,fcbk,77.61044461,29.74272746
BKI-5255,zigzag,77.87938483,29.68544811
BKI-5256,fcbk,77.75526021,29.83156411
BKI-5257,fcbk,77.92918166,29.91267835
BKI-5258,zigzag,77.52508451,29.56598149
BKI-5259,fcbk,77.92459319,29.8254745
BKI-5260,fcbk,77.73721638,29.65013395
BKI-5261,fcbk,77.81360914,29.71366248
BKI-5262,fcbk,77.81106451,29.75725193
BKI-5263,fcbk,77.49384032,29.63848459
BKI-5264,fcbk,77.9027857,29.79861322
BKI-5265,fcbk,77.58486296,29.94814002
BKI-5266,fcbk,85.04925828,24.78794444
BKI-5267,fcbk,85.07461091,25.16785392
BKI-5268,fcbk,77.59477578,29.88820399
BKI-5269,fcbk,77.64253315,29.87569193
BKI-5270,fcbk,77.92320311,29.79650248
BKI-5271,fcbk,77.93011579,29.82028952
BKI-5272,fcbk,77.75072854,29.70089381
BKI-5273,zigzag,77.63448347,29.81579405
BKI-5274,fcbk,77.78402229,29.80404721
BKI-5275,fcbk,77.59052306,29.71853283
BKI-5276,fcbk,77.90806916,29.81444817
BKI-5277,fcbk,77.90515324,29.78095125
BKI-5278,fcbk,77.81607015,29.76343867
BKI-5279,fcbk,77.68268463,29.85574254
BKI-5280,fcbk,77.92511966,29.80237829
BKI-5281,fcbk,77.9187321,29.80445212
BKI-5282,fcbk,77.76605555,29.63182189
BKI-5283,fcbk,77.80887392,29.72273138
BKI-5284,fcbk,77.93126496,29.91355107
BKI-5285,fcbk,77.49759521,29.64049101
BKI-5286,fcbk,77.55136752,29.67106368
BKI-5287,zigzag,85.0115473,24.85644399
BKI-5288,fcbk,77.90550056,29.77905071
BKI-5289,fcbk,77.7839211,29.80544609
BKI-5290,fcbk,77.74803213,29.71695004
BKI-5291,fcbk,77.7245771,29.78869237
BKI-5292,zigzag,77.90165175,29.79526723
BKI-5293,fcbk,77.6484365,29.90663322
BKI-5294,fcbk,77.81555811,29.71328783
BKI-5295,fcbk,77.64318319,29.90225108
BKI-5296,fcbk,77.91770657,29.79549499
BKI-5297,fcbk,77.53819409,29.92101034
BKI-5298,fcbk,77.90151246,29.7983643
BKI-5299,fcbk,77.5923193,29.78501191
BKI-5300,zigzag,77.54120134,29.59624175
BKI-5301,fcbk,77.8956992,29.82400365
BKI-5302,fcbk,77.88400668,29.7593853
BKI-5303,fcbk,77.55350145,29.72863716
BKI-5304,fcbk,77.60688951,29.80853928
BKI-5305,fcbk,77.51090804,29.74363785
BKI-5306,zigzag,77.89558871,29.72507025
BKI-5307,zigzag,85.01896136,24.87504922
BKI-5308,fcbk,77.81609199,29.75265261
BKI-5309,fcbk,77.89636446,29.80618813
BKI-5310,fcbk,77.90659438,29.78246519
BKI-5311,zigzag,77.61329546,29.87469432
BKI-5312,zigzag,77.55808416,29.6361897
BKI-5313,fcbk,77.82032666,29.77244845
BKI-5314,fcbk,77.92839928,29.82556539
BKI-5315,fcbk,77.63416984,29.81383122
BKI-5316,fcbk,77.83506885,29.74946872
BKI-5317,fcbk,77.92386571,29.81755978
BKI-5318,zigzag,77.61903691,29.86849429
BKI-5319,fcbk,77.89831159,29.80524005
BKI-5320,fcbk,77.92036545,29.8185416
BKI-5321,fcbk,77.78273337,29.92437207
BKI-5322,zigzag,77.78561737,29.59004344
BKI-5323,fcbk,77.55572183,29.8606918
BKI-5324,fcbk,77.7663184,29.81358233
BKI-5325,fcbk,77.87830195,29.68328661
BKI-5326,fcbk,77.90900464,29.79665268
BKI-5327,fcbk,83.45648601,26.49407335
BKI-5328,fcbk,83.612476,26.53556692
BKI-5329,zigzag,77.64044229,29.79929244
BKI-5330,zigzag,77.547074,29.7380202
BKI-5331,fcbk,77.72716918,29.71660466
BKI-5332,fcbk,77.51835605,29.67764693
BKI-5333,fcbk,77.64640056,29.83159067
BKI-5334,fcbk,77.90929428,29.78539569
BKI-5335,fcbk,77.89969117,29.79841438
BKI-5336,fcbk,77.78926365,29.87296915
BKI-5337,fcbk,77.91003351,29.7871493
BKI-5338,zigzag,77.64953555,29.80977508
BKI-5339,fcbk,77.54812458,29.65999715
BKI-5340,fcbk,77.7657121,29.79959281
BKI-5341,zigzag,77.58375434,29.93650671
BKI-5342,fcbk,77.58006926,29.94849593
BKI-5343,fcbk,77.87928616,29.69006244
BKI-5344,fcbk,77.51999654,29.94272489
BKI-5345,zigzag,77.90309312,29.8323218
BKI-5346,fcbk,77.92623426,29.8151367
BKI-5347,zigzag,88.56421278,23.52081919
BKI-5348,zigzag,88.57477143,23.19981833
BKI-5349,zigzag,88.60411246,23.46966019
BKI-5350,fcbk,83.56354738,26.43021409
BKI-5351,fcbk,83.48937132,26.58038578
BKI-5352,zigzag,88.41683569,23.13532143
BKI-5353,zigzag,88.37518188,23.38309544
BKI-5354,fcbk,88.50028093,23.43054898
BKI-5355,fcbk,88.3530682,23.23758662
BKI-5356,zigzag,88.5680954,23.50709513
BKI-5357,zigzag,88.51853289,23.52080717
BKI-5358,zigzag,88.60172115,23.46462299
BKI-5359,zigzag,88.29058361,23.43303332
BKI-5360,zigzag,88.32849199,23.2665998
BKI-5361,zigzag,88.32792269,23.26990691
BKI-5362,fcbk,88.26754981,23.5057374
BKI-5363,fcbk,88.36099194,23.38362314
BKI-5364,zigzag,88.60144376,23.49645127
BKI-5365,zigzag,88.33362626,23.45848911
BKI-5366,zigzag,88.36514259,23.39171801
BKI-5367,zigzag,88.38226936,23.33234378
BKI-5368,zigzag,88.42478436,23.20519842
BKI-5369,zigzag,88.5670736,23.50992617
BKI-5370,zigzag,88.38221678,23.32806549
BKI-5371,fcbk,88.52103154,23.52987418
BKI-5372,fcbk,78.79595093,27.75913744
BKI-5373,fcbk,78.4936115,27.85421651
BKI-5374,zigzag,83.73451815,26.47372512
BKI-5375,fcbk,78.55643954,27.69374475
BKI-5376,fcbk,78.61218277,27.93259066
BKI-5377,fcbk,78.39497011,27.75956987
BKI-5378,fcbk,78.43842273,27.87601618
BKI-5379,fcbk,78.46605085,27.84119436
BKI-5380,fcbk,78.53514497,27.76449679
BKI-5381,fcbk,78.70831981,27.63189056
BKI-5382,fcbk,78.65658922,27.61854559
BKI-5383,fcbk,78.45986432,27.65657073
BKI-5384,fcbk,78.38582907,27.8376005
BKI-5385,fcbk,78.80186057,27.75345746
BKI-5386,fcbk,78.82795028,27.65442573
BKI-5387,fcbk,78.83191199,27.81546331
BKI-5388,fcbk,78.49940556,27.88819521
BKI-5389,fcbk,78.51835373,27.60203006
BKI-5390,fcbk,78.62989352,27.76550726
BKI-5391,fcbk,78.79599356,27.76983182
BKI-5392,fcbk,78.78733686,27.79067073
BKI-5393,fcbk,78.69354029,27.86696347
BKI-5394,fcbk,80.6299552,25.77464569
BKI-5395,fcbk,78.41244551,27.65383253
BKI-5396,fcbk,78.62879944,27.76529678
BKI-5397,fcbk,78.4261169,27.88430201
BKI-5398,fcbk,78.68754804,27.68097907
BKI-5399,fcbk,78.45520833,27.86576301
BKI-5400,fcbk,78.46162039,27.74705321
BKI-5401,fcbk,78.70739842,27.83411359
BKI-5402,fcbk,78.48694882,27.94822114
BKI-5403,fcbk,78.40864093,27.98655144
BKI-5404,fcbk,78.51579654,27.62690939
BKI-5405,fcbk,78.46752711,27.83953863
BKI-5406,fcbk,80.7177249,27.12215442
BKI-5407,zigzag,82.52118041,26.3947732
BKI-5408,fcbk,80.89827708,27.01933679
BKI-5409,fcbk,77.9932941,27.49890612
BKI-5410,fcbk,79.91144963,26.9194434
BKI-5411,fcbk,79.8099162,27.03919086
BKI-5412,fcbk,79.89258819,27.04416936
BKI-5413,fcbk,79.81789724,26.9960205
BKI-5414,fcbk,80.17355871,27.04893913
BKI-5415,fcbk,79.75054312,27.12033926
BKI-5416,fcbk,79.88952108,27.0366741
BKI-5417,fcbk,80.00166014,26.92756504
BKI-5418,fcbk,79.74456202,27.12072362
BKI-5419,zigzag,79.81650406,27.12913856
BKI-5420,fcbk,79.9597379,27.00314307
BKI-5421,zigzag,79.85870756,27.13769813
BKI-5422,zigzag,79.95032658,26.86857388
BKI-5423,fcbk,79.75111198,27.11453128
BKI-5424,fcbk,79.86893546,26.93281609
BKI-5425,fcbk,80.04277142,27.12122779
BKI-5426,zigzag,80.05085906,27.18269504
BKI-5427,fcbk,80.1354495,27.18917483
BKI-5428,fcbk,79.93082901,26.90398273
BKI-5429,zigzag,83.61035785,26.60423674
BKI-5430,fcbk,83.5439462,26.73082721
BKI-5431,zigzag,80.00013689,26.94775996
BKI-5432,fcbk,79.96368167,27.00483318
BKI-5433,fcbk,79.86040051,27.0608282
BKI-5434,fcbk,79.77631079,27.09588499
BKI-5435,fcbk,79.8185551,26.999498
BKI-5436,fcbk,79.80867409,27.04008669
BKI-5437,fcbk,80.04745067,27.1905917
BKI-5438,fcbk,79.90333105,26.93157081
BKI-5439,fcbk,79.74852549,27.1154526
BKI-5445,fcbk,78.76411192,28.43373928
BKI-5446,fcbk,78.64221703,28.40638107
BKI-5447,fcbk,78.57629545,28.51528478
BKI-5448,fcbk,78.54072544,28.56183946
BKI-5449,fcbk,78.81512277,28.49381352
